COUNTRY,CITY,VALUE
US,Albuquerque,31
US,Los Angeles,159
IN,Kolkata,38
IN,Thrissur,42
IN,New Delhi,149
US,Baltimore,15
US,Omaha,42
US,Miami,15
IN,Nagpur,70
US,El Paso,34
US,Chicago,36
US,Sacramento,109
US,Boise,142
US,Milwaukee,33
US,Tallahassee,29
US,Oakland,65
US,Springfield,25
US,Atlanta,32
IN,Hāpur,155
IN,Nashik,52
US,Tucson,38
US,Austin,46
US,Fort Worth,38
US,Charlotte,25
US,San Francisco,63
US,Seattle,212
IN,Gandhinagar,75
US,The Bronx,7
US,Indianapolis,25
IN,Chennai,79
US,Brooklyn,7
US,Madison,31
US,Queens,10
US,Providence,17
US,Saint Paul,25
US,Little Rock,58
US,Columbus,13
US,Detroit,25
IN,Mysore,27
US,Oklahoma City,55
IN,Ghāziābād,157
US,Nashville,37
US,Houston,39
US,Dallas,43
US,Staten Island,17
US,Manhattan,17
US,Fresno,172
US,Washington D.C.,14
US,Hartford,15
US,Salem,289
US,Honolulu,17
US,Staten Island,18
US,Brooklyn,12
IN,Patna,82
US,Boise,155
US,Indianapolis,34
US,Providence,21
US,Portland,246
US,Jacksonville,23
US,Tucson,30
US,El Paso,31
IN,Visakhapatnam,63
US,Madison,34
IN,Muzaffarnagar,159
IN,Mysore,30
US,Miami,15
US,Honolulu,13
IN,Nashik,54
US,Saint Paul,30
US,Chicago,34
US,Detroit,43
US,Albuquerque,36
US,The Bronx,13
US,Springfield,33
US,Houston,39
US,Austin,42
US,Atlanta,29
US,Columbus,22
US,San Francisco,13
US,Baltimore,25
US,Raleigh,17
US,San Diego,88
US,Nashville,36
IN,Thiruvananthapuram,55
US,Queens,11
US,Philadelphia,25
US,Charlotte,25
US,Fresno,170
US,Phoenix,41
US,Denver,104
IN,Bengaluru,61
US,Seattle,174
US,Fort Worth,42
US,Manhattan,17
US,Tallahassee,24
IN,Jaipur,129
US,Dallas,48
US,Salt Lake City,51
US,Boston,25
IN,Kolkata,39
US,Washington D.C.,21
US,Milwaukee,38
US,San Antonio,42
US,Sacramento,34
IN,Mumbai,56
US,Hartford,21
IN,Shillong,39
IN,Gandhinagar,83
US,San Jose,21
US,Jackson,26
IN,Chennai,76
US,Los Angeles,146
IN,Hyderabad,48
IN,Ghāziābād,154
IN,Thrissur,34
IN,Lucknow,155
IN,New Delhi,149
IN,Chandigarh,125
IN,Delhi,156
IN,Hāpur,156
IN,Bhopal,88
US,Richmond,19
US,Little Rock,34
US,Oakland,13
US,Las Vegas,61
US,Salem,311
US,Memphis,30
US,Oklahoma City,57
US,Omaha,50
IN,Nagpur,62
IN,Nashik,57
IN,Hāpur,129
US,Chicago,21
US,Austin,42
US,Jacksonville,27
US,Portland,215
IN,Mysore,41
US,Honolulu,13
IN,Ghāziābād,136
US,Springfield,56
IN,Visakhapatnam,74
US,Indianapolis,50
US,Dallas,43
US,El Paso,34
US,Boise,151
US,Fort Worth,38
US,Sacramento,25
US,Hartford,26
IN,Gandhinagar,86
US,Boston,25
US,Atlanta,8
US,Milwaukee,15
IN,Chennai,81
IN,Lucknow,160
US,Washington D.C.,25
US,Richmond,25
US,Las Vegas,57
US,Fresno,162
IN,Nagpur,62
US,Charlotte,9
US,Houston,37
US,Miami,20
US,Manhattan,28
US,Omaha,42
US,Seattle,159
US,Tucson,30
IN,Bhopal,94
IN,Delhi,130
US,Phoenix,34
IN,Jaipur,97
US,Tallahassee,21
US,Saint Paul,21
US,Albuquerque,47
US,The Bronx,33
US,San Jose,17
US,Detroit,22
US,Queens,22
US,Baltimore,38
US,San Antonio,39
US,Providence,30
IN,Mumbai,56
US,Memphis,45
US,Oakland,17
US,Philadelphia,31
US,Jackson,29
US,San Diego,53
US,Nashville,36
US,Raleigh,13
US,Staten Island,28
IN,Patna,85
US,Little Rock,40
IN,Chandigarh,114
US,Salem,315
US,Oklahoma City,59
US,Columbus,31
IN,Thiruvananthapuram,59
US,San Francisco,17
US,Los Angeles,74
IN,Shillong,57
IN,Thrissur,46
IN,Kolkata,44
US,Denver,102
IN,New Delhi,107
IN,Bengaluru,63
US,Salt Lake City,60
US,Brooklyn,23
US,Madison,18
IN,Muzaffarnagar,135
IN,Hyderabad,57
IN,Bhopal,93
IN,Lucknow,164
US,Hartford,29
IN,Nagpur,83
US,Philadelphia,44
US,El Paso,41
IN,Chennai,88
IN,Thiruvananthapuram,57
US,Staten Island,27
US,Raleigh,25
US,Nashville,46
US,Oklahoma City,76
US,Madison,12
US,Indianapolis,17
US,Boise,107
US,Portland,99
US,Seattle,144
US,Columbus,9
US,Little Rock,65
IN,Jaipur,92
IN,Mumbai,65
US,Denver,117
IN,Gandhinagar,106
US,San Antonio,40
IN,Ghāziābād,122
IN,Chandigarh,123
US,Miami,30
IN,Muzaffarnagar,125
IN,Shillong,60
US,Phoenix,43
IN,Hyderabad,61
IN,Visakhapatnam,98
IN,Nashik,52
IN,Hāpur,124
US,San Diego,46
US,Saint Paul,21
IN,Patna,86
IN,Delhi,114
US,Baltimore,38
US,Jacksonville,22
US,Manhattan,18
US,Detroit,18
IN,Bengaluru,56
IN,Mysore,27
US,Las Vegas,74
US,Omaha,30
US,Dallas,52
US,Washington D.C.,42
US,Fresno,46
US,Memphis,61
US,Oakland,25
IN,Thrissur,56
US,Chicago,13
US,Honolulu,13
US,Salt Lake City,60
US,Milwaukee,9
IN,Kolkata,52
US,Albuquerque,55
US,Los Angeles,76
IN,New Delhi,107
US,San Jose,30
US,The Bronx,27
US,San Francisco,25
US,Tallahassee,22
US,Charlotte,25
US,Houston,45
US,Springfield,25
US,Salem,64
US,Brooklyn,23
US,Austin,50
US,Tucson,50
US,Providence,30
US,Atlanta,26
US,Richmond,42
US,Queens,24
US,Jackson,52
US,Sacramento,30
US,Boston,25
US,Fort Worth,57
IN,Delhi,149
US,Fresno,39
IN,Hāpur,152
IN,Nashik,57
US,Detroit,35
US,Manhattan,13
US,Hartford,13
US,Denver,65
IN,Gandhinagar,96
IN,Shillong,54
US,Seattle,17
IN,Bengaluru,61
US,Tucson,42
US,Omaha,42
US,Dallas,71
US,Chicago,24
US,Salt Lake City,75
US,San Jose,34
IN,Thiruvananthapuram,55
US,San Francisco,30
US,Austin,74
US,The Bronx,8
US,Saint Paul,30
US,Honolulu,13
US,Springfield,17
US,Albuquerque,58
US,Houston,61
IN,Thrissur,43
US,Milwaukee,31
US,Los Angeles,58
US,Washington D.C.,13
IN,Chennai,76
IN,Kolkata,69
US,Oklahoma City,90
IN,New Delhi,137
IN,Hyderabad,87
IN,Chandigarh,142
US,Jacksonville,39
US,Boise,68
US,Indianapolis,21
IN,Muzaffarnagar,158
US,Madison,24
US,Fort Worth,70
US,Charlotte,25
US,Boston,21
US,Sacramento,57
US,Queens,8
US,San Diego,57
US,Nashville,45
US,Columbus,8
US,Staten Island,23
US,Portland,21
US,Raleigh,21
IN,Mysore,18
US,Salem,19
IN,Ghāziābād,151
US,Miami,17
US,Little Rock,43
US,El Paso,55
US,Brooklyn,7
IN,Patna,77
US,Baltimore,13
US,Atlanta,58
IN,Lucknow,151
US,Memphis,37
IN,Bhopal,78
US,Las Vegas,67
US,Richmond,13
IN,Visakhapatnam,70
US,Oakland,34
US,Phoenix,46
IN,Nagpur,62
US,Philadelphia,22
US,San Antonio,68
IN,Jaipur,93
IN,Mumbai,72
US,Providence,17
US,Tallahassee,42
US,Jackson,54
US,Brooklyn,9
US,Tucson,42
IN,Bhopal,97
US,Little Rock,50
US,Columbus,20
IN,Chandigarh,132
US,Springfield,29
US,Oklahoma City,72
US,Madison,34
IN,Muzaffarnagar,167
US,Baltimore,25
US,Salem,25
IN,Delhi,157
IN,Patna,81
US,Albuquerque,67
US,Saint Paul,21
IN,Lucknow,134
US,Providence,17
US,San Jose,61
US,Salt Lake City,66
US,Detroit,37
IN,New Delhi,152
IN,Shillong,53
US,Oakland,55
US,Queens,9
US,Jackson,52
US,Philadelphia,23
US,Tallahassee,30
US,Memphis,52
US,Phoenix,50
IN,Hyderabad,69
IN,Bengaluru,52
US,San Diego,54
US,Staten Island,22
US,Nashville,42
US,Raleigh,13
US,The Bronx,8
IN,Thiruvananthapuram,52
IN,Kolkata,68
US,Los Angeles,57
IN,Jaipur,97
US,Denver,57
IN,Thrissur,26
US,San Francisco,50
US,Austin,57
US,Sacramento,82
US,Fort Worth,55
US,Houston,48
IN,Gandhinagar,80
US,San Antonio,70
US,Hartford,16
US,Boise,42
US,Fresno,69
IN,Ghāziābād,159
US,Seattle,16
IN,Chennai,83
IN,Nagpur,68
US,Milwaukee,27
US,Boston,21
US,Washington D.C.,25
IN,Mumbai,71
IN,Mysore,15
US,Miami,21
US,Charlotte,17
US,Indianapolis,27
US,Las Vegas,69
US,Richmond,17
US,Omaha,50
US,Dallas,54
IN,Hāpur,155
US,Portland,21
US,Manhattan,9
US,Atlanta,17
US,Chicago,31
US,El Paso,53
US,Honolulu,17
IN,Nashik,61
US,Jacksonville,41
IN,Visakhapatnam,90
US,Omaha,46
US,Richmond,17
IN,Bhopal,112
US,Las Vegas,53
US,Tucson,46
US,Baltimore,24
US,Queens,12
US,Atlanta,18
IN,Lucknow,128
US,Providence,17
US,Boston,21
IN,Visakhapatnam,74
US,Sacramento,87
IN,Patna,64
US,Fort Worth,46
US,Tallahassee,28
US,Raleigh,13
US,San Diego,53
US,Staten Island,21
US,Portland,37
US,Jacksonville,43
US,Nashville,22
US,Boise,53
US,Philadelphia,25
IN,Jaipur,119
US,Memphis,32
IN,Nagpur,75
IN,Mumbai,82
US,San Antonio,34
US,Brooklyn,11
US,Madison,24
US,Indianapolis,20
IN,Muzaffarnagar,155
US,El Paso,68
US,Jackson,28
US,Charlotte,25
IN,Chandigarh,137
US,Phoenix,52
US,Columbus,15
IN,Mysore,15
US,Salem,30
US,Little Rock,56
US,Oakland,55
IN,Ghāziābād,153
US,Seattle,25
US,Hartford,23
US,Miami,25
US,Springfield,40
IN,Thrissur,25
IN,Chennai,91
US,Manhattan,17
IN,Kolkata,30
US,Oklahoma City,71
US,Austin,42
US,Dallas,46
IN,Thiruvananthapuram,57
US,Denver,59
US,San Francisco,55
IN,Gandhinagar,84
US,Los Angeles,63
IN,Shillong,37
US,Houston,21
US,Saint Paul,38
IN,New Delhi,149
US,Detroit,33
IN,Hyderabad,38
US,Honolulu,13
US,Albuquerque,58
IN,Bengaluru,57
US,The Bronx,11
US,Chicago,21
US,Fresno,117
IN,Hāpur,154
IN,Delhi,154
US,Salt Lake City,75
US,San Jose,65
US,Washington D.C.,20
US,Milwaukee,27
IN,Nashik,80
US,Boise,63
IN,Visakhapatnam,69
IN,Mumbai,87
US,Boston,25
US,Richmond,21
US,Portland,15
IN,Nagpur,68
IN,Lucknow,79
US,Austin,21
IN,Ghāziābād,74
IN,Thiruvananthapuram,58
IN,Nashik,66
US,Memphis,30
IN,Patna,21
IN,Mysore,31
US,Raleigh,21
US,Honolulu,17
IN,Delhi,97
US,Fresno,78
IN,Hāpur,68
US,Oklahoma City,19
IN,Hyderabad,37
IN,Gandhinagar,102
IN,Kolkata,41
IN,Shillong,30
IN,Thrissur,30
IN,New Delhi,78
IN,Jaipur,118
US,Jackson,31
IN,Bhopal,77
US,Milwaukee,41
IN,Chennai,86
IN,Bengaluru,62
US,Tallahassee,31
US,Sacramento,21
US,Fort Worth,9
US,Houston,18
US,Brooklyn,10
US,Miami,27
US,Columbus,24
US,Salem,11
US,Little Rock,25
US,Nashville,31
US,Jacksonville,32
US,San Diego,51
US,Staten Island,17
US,The Bronx,13
US,San Francisco,21
US,Phoenix,45
US,Seattle,20
US,San Antonio,11
US,Philadelphia,31
US,Queens,15
US,Denver,50
US,Washington D.C.,21
US,Hartford,22
US,Los Angeles,63
US,Atlanta,29
US,Baltimore,30
US,Manhattan,13
US,Chicago,43
US,Albuquerque,56
US,Saint Paul,53
US,Detroit,51
IN,Chandigarh,97
US,Providence,13
IN,Muzaffarnagar,59
US,Omaha,55
US,Las Vegas,56
US,Indianapolis,41
US,El Paso,68
US,Springfield,44
US,Madison,40
US,San Jose,25
US,Oakland,21
US,Charlotte,30
US,Dallas,10
US,Tucson,42
US,Salt Lake City,46
US,Manhattan,33
IN,Visakhapatnam,73
US,Indianapolis,48
US,Jacksonville,25
US,Washington D.C.,24
IN,Chennai,89
US,Milwaukee,55
US,Boise,122
IN,Hyderabad,36
US,Tucson,34
US,Providence,30
US,Baltimore,35
US,Queens,35
IN,Muzaffarnagar,70
US,Dallas,14
US,The Bronx,40
US,Denver,57
US,Albuquerque,32
IN,Gandhinagar,133
IN,Lucknow,73
US,Hartford,43
US,Portland,21
US,Seattle,18
US,Omaha,25
US,Las Vegas,53
US,Honolulu,17
US,Miami,21
IN,Mysore,33
IN,Ghāziābād,61
US,Chicago,51
US,Austin,13
IN,Hāpur,65
US,Fresno,38
IN,Nashik,54
US,Houston,14
US,El Paso,45
IN,New Delhi,72
IN,Mumbai,43
US,Atlanta,39
IN,Nagpur,44
US,Richmond,24
US,Phoenix,37
US,San Antonio,11
IN,Jaipur,71
US,San Jose,17
US,Boston,38
US,Sacramento,17
US,Fort Worth,9
IN,Shillong,36
US,Los Angeles,63
US,Philadelphia,41
US,Jackson,35
IN,Kolkata,40
IN,Delhi,76
IN,Thrissur,34
US,Charlotte,34
US,Saint Paul,53
US,Oklahoma City,18
US,Brooklyn,39
US,Madison,52
US,Springfield,45
US,Salem,20
IN,Thiruvananthapuram,63
US,Memphis,27
IN,Bengaluru,71
US,Oakland,17
IN,Bhopal,47
US,Tallahassee,28
IN,Patna,44
US,San Diego,43
US,Columbus,52
US,Salt Lake City,57
US,Raleigh,34
US,Nashville,33
US,Detroit,54
US,Little Rock,16
IN,Chandigarh,94
US,San Francisco,17
US,Staten Island,32
US,Boston,46
US,Sacramento,17
US,Fort Worth,13
IN,Visakhapatnam,82
US,Omaha,38
IN,Jaipur,91
US,San Antonio,16
US,Jackson,15
US,Jacksonville,28
US,Philadelphia,54
US,Indianapolis,51
US,Portland,17
US,Boise,74
US,Las Vegas,54
IN,Bhopal,77
US,Tallahassee,29
IN,Mumbai,57
US,Charlotte,46
US,El Paso,34
US,Queens,58
US,Baltimore,55
US,Oakland,17
IN,Ghāziābād,80
IN,Nagpur,45
IN,Muzaffarnagar,86
US,Providence,42
US,Austin,21
US,San Diego,52
US,Memphis,21
IN,Patna,53
US,Houston,16
IN,Lucknow,59
US,Richmond,35
US,Miami,21
US,Tucson,34
US,Phoenix,34
US,Atlanta,38
IN,Chandigarh,90
IN,Mysore,32
IN,Thiruvananthapuram,61
US,Staten Island,56
IN,New Delhi,85
IN,Gandhinagar,90
US,Raleigh,41
IN,Thrissur,42
US,Nashville,27
IN,Shillong,60
US,Honolulu,17
IN,Kolkata,51
US,Madison,57
US,San Jose,13
US,Little Rock,19
US,Columbus,46
US,Salt Lake City,64
IN,Hāpur,57
US,Chicago,50
US,Seattle,21
US,Detroit,54
US,Saint Paul,30
US,Fresno,25
IN,Nashik,46
US,Brooklyn,55
US,Salem,16
US,Manhattan,52
US,Oklahoma City,31
US,Hartford,53
US,Dallas,14
US,Los Angeles,58
US,Milwaukee,56
US,San Francisco,17
IN,Hyderabad,42
US,The Bronx,61
US,Albuquerque,35
IN,Delhi,99
US,Springfield,31
US,Washington D.C.,35
IN,Chennai,83
US,Denver,55
IN,Bengaluru,72
US,Honolulu,17
US,Chicago,46
US,Fresno,34
US,Milwaukee,51
US,Washington D.C.,38
US,Raleigh,38
US,Madison,32
US,Charlotte,30
US,Staten Island,65
US,Providence,59
US,Tucson,34
US,Queens,62
US,Memphis,26
US,Oakland,42
US,Nashville,21
US,Springfield,34
US,Salt Lake City,75
US,Salem,18
IN,Kolkata,59
US,San Francisco,38
US,Albuquerque,50
US,Oklahoma City,40
IN,Thrissur,50
US,Brooklyn,63
US,San Jose,38
US,The Bronx,68
US,Portland,17
US,Boise,38
US,Indianapolis,50
US,Houston,37
US,Austin,38
IN,Thiruvananthapuram,73
US,Saint Paul,34
IN,Patna,48
IN,Hāpur,122
IN,Nashik,52
US,Detroit,60
IN,Ghāziābād,128
US,San Diego,52
IN,Mysore,37
US,Miami,23
IN,Chandigarh,154
IN,Muzaffarnagar,157
US,Columbus,46
US,Little Rock,28
US,Omaha,38
US,Seattle,19
US,San Antonio,34
US,Los Angeles,57
IN,Lucknow,102
IN,New Delhi,134
IN,Nagpur,71
IN,Shillong,51
IN,Gandhinagar,97
US,Las Vegas,67
IN,Mumbai,64
US,Phoenix,38
US,Sacramento,25
US,Fort Worth,25
US,Tallahassee,28
US,Hartford,61
US,Dallas,26
US,Atlanta,29
US,Boston,50
US,Jackson,21
US,Richmond,36
US,Philadelphia,53
IN,Visakhapatnam,109
IN,Chennai,88
IN,Hyderabad,53
US,El Paso,45
IN,Delhi,139
US,Baltimore,50
US,Jacksonville,25
IN,Jaipur,89
IN,Bengaluru,71
US,Denver,65
US,Manhattan,64
IN,Bhopal,94
US,Queens,25
US,Oklahoma City,53
IN,Bhopal,88
US,Tallahassee,33
US,Baltimore,21
US,Madison,41
IN,Thiruvananthapuram,73
US,Detroit,48
US,Brooklyn,26
US,Nashville,30
US,Raleigh,13
US,Saint Paul,53
US,Chicago,40
US,Oakland,30
US,Springfield,40
US,Memphis,18
IN,Patna,51
IN,Nashik,57
US,Fresno,57
US,Honolulu,13
US,San Diego,55
IN,Delhi,145
IN,Hyderabad,31
IN,Jaipur,92
US,Philadelphia,28
US,Charlotte,13
US,San Francisco,30
US,San Antonio,37
IN,Mumbai,59
US,Tucson,25
US,Salem,12
US,Staten Island,43
IN,Muzaffarnagar,163
US,Providence,46
US,Phoenix,28
US,Sacramento,38
US,Little Rock,31
IN,Chandigarh,151
US,Boston,55
US,Fort Worth,38
US,Jackson,25
US,Columbus,30
IN,Nagpur,85
US,Boise,25
IN,Visakhapatnam,97
US,Richmond,23
IN,Lucknow,155
IN,Bengaluru,70
US,Atlanta,36
US,The Bronx,26
US,Portland,14
IN,Ghāziābād,156
US,Houston,38
US,Austin,46
IN,Mysore,25
US,Indianapolis,37
IN,Shillong,53
US,Jacksonville,35
US,Denver,57
US,Omaha,50
US,Albuquerque,33
US,Las Vegas,53
US,El Paso,35
US,Miami,29
IN,New Delhi,119
US,Los Angeles,57
US,Manhattan,40
IN,Hāpur,160
US,Salt Lake City,41
US,San Jose,34
IN,Chennai,78
US,Washington D.C.,17
IN,Thrissur,65
US,Milwaukee,45
US,Dallas,33
IN,Kolkata,69
IN,Gandhinagar,101
US,Seattle,17
US,Hartford,52
IN,New Delhi,93
US,Baltimore,20
IN,Jaipur,80
US,Oakland,46
US,Memphis,34
US,Saint Paul,21
US,Nashville,38
IN,Nagpur,69
US,Houston,32
US,Atlanta,44
US,Seattle,21
US,Queens,17
US,Los Angeles,56
US,Springfield,44
US,Indianapolis,39
US,San Diego,52
US,Boise,25
US,Honolulu,13
US,Sacramento,50
US,Jacksonville,38
US,Chicago,45
US,Miami,23
IN,Lucknow,175
US,San Antonio,36
US,San Francisco,46
US,Columbus,28
IN,Bengaluru,68
US,Milwaukee,45
US,Staten Island,20
IN,Mumbai,62
US,Detroit,40
US,Charlotte,34
US,Raleigh,21
IN,Thrissur,58
US,Washington D.C.,20
US,Omaha,25
US,Denver,25
IN,Chennai,74
US,Philadelphia,18
US,Madison,44
US,Hartford,20
IN,Shillong,39
US,The Bronx,19
US,Jackson,39
IN,Gandhinagar,84
US,Brooklyn,16
IN,Thiruvananthapuram,66
IN,Hyderabad,55
US,Richmond,29
US,Little Rock,47
US,El Paso,25
IN,Kolkata,87
IN,Chandigarh,117
IN,Ghāziābād,104
IN,Mysore,27
IN,Muzaffarnagar,125
US,Dallas,46
US,Providence,25
US,Las Vegas,45
US,Albuquerque,37
US,Austin,34
IN,Patna,67
US,Oklahoma City,59
US,San Jose,50
US,Salem,15
US,Phoenix,28
IN,Bhopal,73
US,Manhattan,23
US,Tallahassee,42
US,Salt Lake City,18
US,Tucson,21
IN,Delhi,97
US,Fort Worth,46
IN,Hāpur,95
US,Portland,17
US,Boston,21
US,Fresno,72
IN,Nashik,52
US,Denver,25
US,Baltimore,30
US,Charlotte,30
US,Hartford,27
US,Salem,16
US,Washington D.C.,33
US,Philadelphia,30
US,Boston,21
US,San Diego,54
US,Columbus,26
US,San Antonio,14
US,Jackson,22
US,Phoenix,31
US,Indianapolis,25
US,Boise,25
US,Nashville,42
US,Los Angeles,66
US,Springfield,14
US,Albuquerque,23
US,Salt Lake City,18
US,San Jose,57
US,Tucson,25
US,Atlanta,45
US,San Francisco,65
US,Austin,17
US,Portland,17
US,Salem,16
IN,Jaipur,110
IN,Mumbai,70
IN,Hyderabad,74
US,Jacksonville,23
IN,Muzaffarnagar,157
IN,Delhi,153
US,Baltimore,30
IN,Bhopal,84
US,Miami,21
IN,Patna,102
US,Oakland,59
US,Tallahassee,25
US,Queens,20
US,Little Rock,15
US,Tallahassee,25
US,Columbus,26
US,San Diego,54
US,Milwaukee,20
US,Fort Worth,13
US,Fort Worth,13
US,Richmond,36
US,Sacramento,65
US,Seattle,21
US,Raleigh,25
US,Albuquerque,23
US,Philadelphia,30
US,Manhattan,17
US,Oklahoma City,23
US,Hartford,27
US,El Paso,38
US,Salt Lake City,18
US,Memphis,18
US,Milwaukee,20
US,Atlanta,45
US,Chicago,19
US,Omaha,21
US,Las Vegas,24
US,Houston,18
US,San Francisco,65
US,Dallas,15
US,Houston,18
US,Madison,17
US,Tucson,25
US,Saint Paul,13
US,Detroit,35
US,Brooklyn,20
US,Honolulu,17
US,Denver,25
US,Madison,17
US,Providence,17
US,The Bronx,25
US,Fresno,75
US,Staten Island,21
US,Indianapolis,25
US,Chicago,19
US,Jacksonville,23
US,Queens,20
US,Saint Paul,13
US,Nashville,42
US,Miami,21
US,Washington D.C.,33
US,Boise,25
US,The Bronx,25
US,Sacramento,65
US,Jackson,22
US,Brooklyn,20
IN,Hāpur,149
US,Omaha,21
US,Memphis,18
US,Oakland,59
US,Boston,21
US,Austin,17
US,Richmond,36
US,Providence,17
US,Staten Island,21
US,Raleigh,25
US,Honolulu,17
US,Las Vegas,24
US,Oklahoma City,23
US,San Antonio,14
US,Portland,17
US,Springfield,14
US,Charlotte,30
US,San Jose,57
US,Fresno,75
US,Little Rock,15
IN,New Delhi,153
US,Los Angeles,66
IN,Thiruvananthapuram,73
US,Detroit,35
IN,Shillong,57
IN,Bhopal,84
IN,Kolkata,129
IN,Bengaluru,73
IN,Thrissur,55
IN,Chandigarh,139
IN,Mysore,56
IN,Kolkata,129
IN,Shillong,57
US,Manhattan,17
IN,Chennai,75
IN,Gandhinagar,89
IN,Ghāziābād,153
IN,Delhi,153
IN,Muzaffarnagar,157
US,El Paso,38
IN,Ghāziābād,153
IN,Gandhinagar,89
IN,Hāpur,149
IN,Nagpur,79
IN,Lucknow,175
US,Phoenix,31
IN,Nashik,51
US,Seattle,21
IN,Nagpur,79
IN,Chennai,75
IN,Thrissur,55
IN,Hyderabad,74
IN,Nashik,51
IN,Bengaluru,73
IN,Lucknow,175
IN,Thiruvananthapuram,73
IN,Mysore,56
IN,Jaipur,110
IN,Mumbai,70
US,Dallas,15
IN,Chandigarh,139
IN,Patna,102
IN,New Delhi,153
US,Oakland,21
US,Milwaukee,15
IN,Delhi,157
US,Los Angeles,61
US,Queens,18
IN,Kolkata,68
IN,Shillong,61
US,Providence,17
US,Tallahassee,21
US,Tucson,46
US,Raleigh,25
US,Fort Worth,13
IN,Hāpur,149
US,Denver,34
US,San Francisco,17
IN,Nashik,57
IN,Gandhinagar,121
US,Seattle,30
US,Salt Lake City,27
IN,Mumbai,82
US,The Bronx,21
US,Austin,21
IN,Patna,152
IN,Muzaffarnagar,158
US,Fresno,85
US,Staten Island,21
US,Albuquerque,26
US,Baltimore,30
IN,Jaipur,117
US,Hartford,31
US,Charlotte,13
US,Fort Worth,13
US,Oklahoma City,27
US,San Jose,46
US,San Francisco,17
US,Sacramento,72
US,Miami,18
US,Tucson,46
IN,Mumbai,82
IN,Bhopal,95
IN,Chandigarh,135
US,Columbus,18
IN,New Delhi,155
US,San Antonio,13
IN,Hyderabad,95
IN,Mysore,51
US,Albuquerque,26
US,Jacksonville,22
IN,Nagpur,80
US,Tallahassee,21
US,Salem,30
IN,Chennai,87
US,Manhattan,22
US,Queens,18
IN,Thrissur,73
IN,Lucknow,182
IN,Visakhapatnam,171
US,Philadelphia,26
IN,New Delhi,155
US,Saint Paul,13
IN,Ghāziābād,155
US,Nashville,23
IN,Thrissur,73
US,Madison,13
US,Las Vegas,24
US,San Diego,48
US,Baltimore,30
US,El Paso,38
US,San Diego,48
US,Jacksonville,22
IN,Bhopal,95
IN,Hāpur,149
IN,Ghāziābād,155
IN,Bengaluru,77
US,Miami,18
IN,Shillong,61
US,Richmond,32
IN,Gandhinagar,121
US,Little Rock,20
IN,Chandigarh,135
US,Memphis,20
IN,Chennai,87
US,Dallas,29
IN,Thiruvananthapuram,86
US,Philadelphia,26
US,Las Vegas,24
IN,Nashik,57
US,El Paso,38
IN,Muzaffarnagar,158
US,Portland,21
US,Oklahoma City,27
IN,Delhi,157
US,Dallas,29
IN,Lucknow,182
US,Seattle,30
IN,Nagpur,80
US,Raleigh,25
US,Omaha,21
IN,Patna,152
IN,Mysore,51
US,Denver,34
US,Los Angeles,61
US,Manhattan,22
IN,Hyderabad,95
IN,Jaipur,117
US,Phoenix,42
US,Columbus,18
IN,Kolkata,68
US,Omaha,21
US,San Antonio,13
US,Boston,21
IN,Visakhapatnam,171
US,Salt Lake City,27
US,San Jose,46
US,Boise,25
US,Jackson,20
US,Saint Paul,13
US,Washington D.C.,25
US,Milwaukee,15
US,Honolulu,13
US,Atlanta,28
US,Providence,17
US,Richmond,32
US,Sacramento,72
US,Austin,21
US,Charlotte,13
US,Fresno,85
US,Little Rock,20
US,Madison,13
US,Springfield,12
US,Honolulu,13
US,Nashville,23
IN,Bengaluru,77
US,Phoenix,42
US,Salem,30
US,Boise,25
US,Indianapolis,20
US,Portland,21
US,Hartford,31
US,Brooklyn,22
IN,Thiruvananthapuram,86
US,Detroit,24
US,Staten Island,21
US,Boston,21
US,Houston,21
US,Detroit,24
US,Brooklyn,22
US,Chicago,16
US,Jackson,20
US,Chicago,16
US,Houston,21
US,Springfield,12
US,Memphis,20
US,Oakland,21
US,Atlanta,28
US,The Bronx,21
US,Washington D.C.,25
US,Indianapolis,20
US,Houston,39
IN,Delhi,151
US,Chicago,18
IN,Visakhapatnam,103
US,Houston,39
IN,New Delhi,151
US,Chicago,18
IN,Mumbai,79
IN,Patna,154
IN,Hyderabad,98
US,Washington D.C.,19
